matrix_row_id,selection_frame_id,frame_role,service_actor_id,service_actor_name,accountability_actor_id,accountability_actor_name,relation_family,window_start,window_end,service_activity_status,accountability_activity_status,pair_observability,source_coverage_status,observed_endpoint_refs,audit_result,screening_disposition,reason,allowed_claim,prohibited_inference,review_status,package_scope,frontend_status,central_writeback
W2D-BM01153,USF-W2D-ECOLOGY-S0-A1R-2026-08-22,confirmatory_reviewed_anchor_ecology,X006,Kadena Officers' Spouses' Club KOSC,A086,Turtle Island Restoration Network,direct_organization_relation,2023-01-01,2025-12-31,observed_in_window,observed_in_window_general_org,both_endpoints_observed_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM01154,USF-W2D-ECOLOGY-S0-A1R-2026-08-22,confirmatory_reviewed_anchor_ecology,X006,Kadena Officers' Spouses' Club KOSC,A086,Turtle Island Restoration Network,shared_person,2023-01-01,2025-12-31,observed_in_window,observed_in_window_general_org,both_endpoints_observed_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM01155,USF-W2D-ECOLOGY-S0-A1R-2026-08-22,confirmatory_reviewed_anchor_ecology,X006,Kadena Officers' Spouses' Club KOSC,A086,Turtle Island Restoration Network,shared_recipient_or_intermediary,2023-01-01,2025-12-31,observed_in_window,observed_in_window_general_org,both_endpoints_observed_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM01156,USF-W2D-ECOLOGY-S0-A1R-2026-08-22,confirmatory_reviewed_anchor_ecology,X006,Kadena Officers' Spouses' Club KOSC,A086,Turtle Island Restoration Network,shared_funder_or_sponsor,2023-01-01,2025-12-31,observed_in_window,observed_in_window_general_org,both_endpoints_observed_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM01157,USF-W2D-ECOLOGY-S0-A1R-2026-08-22,confirmatory_reviewed_anchor_ecology,X006,Kadena Officers' Spouses' Club KOSC,A086,Turtle Island Restoration Network,same_public_event,2023-01-01,2025-12-31,observed_in_window,observed_in_window_general_org,both_endpoints_observed_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM01158,USF-W2D-ECOLOGY-S0-A1R-2026-08-22,confirmatory_reviewed_anchor_ecology,X006,Kadena Officers' Spouses' Club KOSC,A086,Turtle Island Restoration Network,shared_place_background,2023-01-01,2025-12-31,observed_in_window,observed_in_window_general_org,both_endpoints_observed_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM01159,USF-W2D-ECOLOGY-S0-A1R-2026-08-22,confirmatory_reviewed_anchor_ecology,X006,Kadena Officers' Spouses' Club KOSC,A087,NPO法人世界版「平和の礎」を提案する会,direct_organization_relation,2023-01-01,2025-12-31,observed_in_window,observed_in_window_source_or_event_anchor,both_endpoints_observed_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM01160,USF-W2D-ECOLOGY-S0-A1R-2026-08-22,confirmatory_reviewed_anchor_ecology,X006,Kadena Officers' Spouses' Club KOSC,A087,NPO法人世界版「平和の礎」を提案する会,shared_person,2023-01-01,2025-12-31,observed_in_window,observed_in_window_source_or_event_anchor,both_endpoints_observed_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM01161,USF-W2D-ECOLOGY-S0-A1R-2026-08-22,confirmatory_reviewed_anchor_ecology,X006,Kadena Officers' Spouses' Club KOSC,A087,NPO法人世界版「平和の礎」を提案する会,shared_recipient_or_intermediary,2023-01-01,2025-12-31,observed_in_window,observed_in_window_source_or_event_anchor,both_endpoints_observed_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM01162,USF-W2D-ECOLOGY-S0-A1R-2026-08-22,confirmatory_reviewed_anchor_ecology,X006,Kadena Officers' Spouses' Club KOSC,A087,NPO法人世界版「平和の礎」を提案する会,shared_funder_or_sponsor,2023-01-01,2025-12-31,observed_in_window,observed_in_window_source_or_event_anchor,both_endpoints_observed_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM01163,USF-W2D-ECOLOGY-S0-A1R-2026-08-22,confirmatory_reviewed_anchor_ecology,X006,Kadena Officers' Spouses' Club KOSC,A087,NPO法人世界版「平和の礎」を提案する会,same_public_event,2023-01-01,2025-12-31,observed_in_window,observed_in_window_source_or_event_anchor,both_endpoints_observed_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM01164,USF-W2D-ECOLOGY-S0-A1R-2026-08-22,confirmatory_reviewed_anchor_ecology,X006,Kadena Officers' Spouses' Club KOSC,A087,NPO法人世界版「平和の礎」を提案する会,shared_place_background,2023-01-01,2025-12-31,observed_in_window,observed_in_window_source_or_event_anchor,both_endpoints_observed_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM01165,USF-W2D-ECOLOGY-S0-A1R-2026-08-22,confirmatory_reviewed_anchor_ecology,X006,Kadena Officers' Spouses' Club KOSC,A089,沖縄県教職員組合,direct_organization_relation,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM01166,USF-W2D-ECOLOGY-S0-A1R-2026-08-22,confirmatory_reviewed_anchor_ecology,X006,Kadena Officers' Spouses' Club KOSC,A089,沖縄県教職員組合,shared_person,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
W2D-BM01167,USF-W2D-ECOLOGY-S0-A1R-2026-08-22,confirmatory_reviewed_anchor_ecology,X006,Kadena Officers' Spouses' Club KOSC,A089,沖縄県教職員組合,shared_recipient_or_intermediary,2023-01-01,2025-12-31,observed_in_window,not_observable_in_window_from_bounded_inputs,not_observable_in_window,ecology_screen_only_not_symmetric_source_audit,,unresolved,no_confirmed_bridge_in_bounded_inputs,No confirmed cross-ecology endpoint match in the bounded typed inputs; source-family coverage is insufficient for a negative result.,"Report only the pair, family, window and source-bound result encoded in this row.",Do not generalize an unresolved or bounded zero row to all real-world relationships; shared place is not a bridge and same-event participation is not an alliance.,ai_seeded,research_only,not_frontend_ready,no
