source_row_number,pdf_page,department,office,official_mechanism_code,official_issue_field_code,program_name,program_description,partner_kind_code,partner_name,period,project_cost_thousand_jpy,planning主体,implementation主体,included_r10_relation_id,included_r10_amount_id,coverage_status,interpretation_limit
160,22,こども未来部,こども家庭課,2,13,支援員及び子供の居 場所の活動支援事業 （南部地区）,市町村が配置及び設置する子供の貧困対 策支援員及び子供の居場所に対して、活 動状況の把握、助言、研修等や子どもの 貧困対策に関するネットワーク構築に向け た助言・調整等の広域支援を行う。,1,特定非営利活動法人 侍学園スクオーラ・今 人,R6.4.1 ～ R7.3.31,"8,081",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
161,22,こども未来部,こども家庭課,2,13,支援員及び子供の居 場所の活動支援事業 （宮古地区）,市町村が配置及び設置する子供の貧困対 策支援員及び子供の居場所に対して、活 動状況の把握、助言、研修等や子どもの 貧困対策に関するネットワーク構築に向け た助言・調整等の広域支援を行う。,3,一般社団法人宮古島 こどもこそだてワクワ ク未来会議,R6.4.1 ～ R7.3.31,"4,446",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
162,23,こども未来部,こども家庭課,2,13,支援員及び子供の居 場所の活動支援事業 （研修会）,市町村が配置及び設置するこどもの貧困 対策支援員及びこどもの居場所に対して、 研修等を行うことにより、地域の実情に応 じたこどもの支援体制の整備を推進する。,3,一般社団法人Co- Link,R6.4.5 ～ R7.2.28,"4,563",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
163,23,こども未来部,こども家庭課,1,13,沖縄県こどもの居場所 ネットワーク事業（運営 等）,各市町村及び各地域等に設置されている こどもの居場所の連携を促すため、こども の居場所ネットワーク構築に取り組み、中 間支援等を行う。,4,社会福祉法人 沖縄 県社会福祉協議会,R6.4.1 ～ R7.3.31,"12,243",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
164,23,こども未来部,こども家庭課,1,1,令和６年度沖縄県里 親養育包括支援事業,里親への委託を推進するため、里親のリク ルート及びアセスメント、未委託里親に対 する研修、こどもと里親のマッチング、こど もの里親委託中における里親養育への支 援を総合的に実施することを目的とする。,4,社会福祉法人袋中園,R6.4.1 ～ R7.3.31,"35,008",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
165,23,こども未来部,こども家庭課,1,1,令和６年度こどもの権 利擁護に係る意見表 明等支援事業,社会的養護に係るこどもの権利擁護の強 化を図るため、意見表明等支援員による 定期訪問等の実施により、こども自身が実 現したいことを考え、それを周囲に説明で きるようになることを支援する仕組みを構 築する。,1,特定非営利活動法人 おきなわＣＡＰセン ター,R6.4.1 ～ R7.3.31,"19,396",一緒に,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
166,23,こども未来部,こども家庭課,1,1,令和６年度沖縄県保 護者支援事業,こどもに虐待をしてしまった保護者が虐待 に頼らない育児をできるよう、プログラムの 参加を通じて、子どもへの関りを適切なも のにしていく,4,社会福祉法人友興会 ノアーズガーデン,R6.4.1 ～ R7.3.31,"7,930",一緒に,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
167,23,こども未来部,こども家庭課,1,1,令和６年度沖縄県児 童相談所等第三者評 価業務,第三者評価を通じて、児童相談所及び一 時保護所の「機能しているところ」や「改善 すべきところ」を確認するとともに、役割や 機能を果たすためのソーシャルワークの在 り方、必要な職員配置、各機関の役割や 関係機関との連携体制等の確認、見直 し、改善等につなげていくことを目的とす る。,3,一般社団法人日本児 童相談業務評価機関,R6.5.10 ～ R7.3.31,"3,308",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
168,23,こども未来部,こども家庭課,1,13,令和６年度子ども虐待 防止推進事業,専門家による講演会等を実施し地域や関 係団体等に対して子ども虐待防止を促す とともに、市町村職員及び県民向けの研 修を行い、団体間連携体制構築や、子ども の虐待に対する意識向上を図る。,1,特定非営利活動法人 おきなわCAPセンター,R6.5.1 ～ R7.3.31,"5,665",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
169,24,こども未来部,こども家庭課,1,13,令和６年度こども虐待 を防止するためのSNS 相談業務,こども達が困りごとや悩みごとを、SNS （LINE）を活用し相談できる窓口を設置し、 児童虐待の防止及び早期発見を図る。,1,認定特定非営利活動 法人エンパワメントか ながわ,R6.4.1 ～ R7.3.31,"16,687",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
170,24,こども未来部,こども家庭課,4,1,児童家庭支援センター 事業費補助金,地域・家庭からの相談、市町村の後方支 援、児童相談所からの受託による指導、里 親等への支援、関係機関等との連携・連 絡調整を実施する。,4,社会福祉法人ひんぷ ん会,R6.4.1 ～ R7.3.31,"14,782",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
171,24,こども未来部,こども家庭課,4,1,児童家庭支援センター 事業費補助金,〃,4,社会福祉法人沖縄県 社会福祉事業団,R6.4.1 ～ R7.3.31,"10,255",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
172,24,こども未来部,こども家庭課,4,1,児童家庭支援センター 事業費補助金,〃,4,社会福祉法人国際福 祉会,R6.4.1 ～ R7.3.31,"13,830",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
173,24,こども未来部,こども家庭課,1,13,沖縄こどもの貧困緊急 対策事業分析・評価・ 普及事業,地域において、困難を抱える子どもの情報 を把握し、関係者が連携して適切な機関 等へつなげる仕組みを構築するとともに、 連携手法（以下、「学校版スクリーニング」 という。）に係る成果や課題を詳細に分析 することで、今後の学校版スクリーニング をより効果的に行うことを目的として、本事 業を実施する。,5,公立大学法人大阪,R6.4.1 ～ R7.3.31,"9,231",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
174,24,こども未来部,こども家庭課,1,13,こどもの居場所学生ボ ランティアコーディネー ト事業,市町村等が設置する子供の居場所等へ学 生ボランティアを派遣し、学生ボランティア が居場所で行われる食事の提供や共同調 理、生活指導、学習支援等に関する活動 に関わることにより、居場所の活動の充実 を図る。,3,一般社団法人大学コ ンソーシアム沖縄,R6.4.1 ～ R7.3.31,"40,323",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
175,24,こども未来部,こども家庭課,3,13,石嶺児童園運営費,沖縄県立石嶺児童園の運営を委託する。,4,社会福祉法人偕生会,R6.4.1 ～ R7.3.31,"389,498",行政,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
176,25,こども未来部,こども家庭課,1,1,令和6年度社会的養護 自立支援拠点事業,児童養護施設等の退所者や里親への委 託を解除された者に対し、継続支援計画 の作成や担当職員による生活相談、就労 相談の実施、居宅費支援などの自立に向 けた日常的な支援を行う。,3,一般社団法人ある,R6.4.1 ～ R7.3.31,"30,923",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
177,25,こども未来部,こども家庭課,4,1,養子縁組民間あっせ ん機関助成事業補助 金,要親希望者や実親との相談・援助及び要 親希望者への研修等の業務を行い、若年 妊婦等の悩み相談から養子縁組へのつな ぎ・支援する。,3,一般社団法人おきな わ子ども未来ネット ワーク,R6.4.1 ～ R7.3.31,"10,347",ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
178,25,こども未来部,こども家庭課,4,1,児童福祉事業等県費 補助金,社会的養護が必要な児童を、可能な限り 家庭的な環境において安定した人間関係 の下で育てることができるよう、里親会の 事業を支援し、里親制度の普及啓発に寄 与する。,3,一般社団法人沖縄県 里親会,R6.4.1 ～ R7.3.31,377,ＮＰＯ等,ＮＰＯ等,,,not_selected,Source-universe row extraction only; inclusion does not approve the relation or amount.
