candidate_id,domain,object_id,object_name,field_name,current_value,proposed_value,candidate_disposition,affected_row_count,source_tables,reason,risk_if_wrong,requires_human_review,hr_item_id,machine_status,interpretation_limit
SF0194,actor_field,A065,南西諸島ピースネット,legal_status_guess,informal_network,informal_network,freeze_as_is,1,01_actor_registry_initial_v0.csv,Move legal-form surface strings into controlled codes; unresolved codes do not assert法人格.,A wrong normalization could turn a guess into a false legal-status claim.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0195,actor_field,A065,南西諸島ピースネット,origin_type,okinawa_local,okinawa_local,freeze_as_is,1,01_actor_registry_initial_v0.csv,All seven observed origin codes already form a closed controlled set.,A wrong origin changes local/mainland/international layer comparisons.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0196,actor_field,A066,新外交イニシアティブ（ND）,actor_class,domestic_japan_ngo,domestic_japan_ngo,freeze_as_is,1,01_actor_registry_initial_v0.csv,Freeze the analytical actor-class vocabulary while preserving actor-specific classification review.,A wrong class changes ecology counts and figure composition.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0197,actor_field,A066,新外交イニシアティブ（ND）,legal_status_guess,npo,specified_nonprofit_corporation,mechanical_normalize,1,01_actor_registry_initial_v0.csv,Move legal-form surface strings into controlled codes; unresolved codes do not assert法人格.,A wrong normalization could turn a guess into a false legal-status claim.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0198,actor_field,A066,新外交イニシアティブ（ND）,origin_type,japan_domestic,japan_domestic,freeze_as_is,1,01_actor_registry_initial_v0.csv,All seven observed origin codes already form a closed controlled set.,A wrong origin changes local/mainland/international layer comparisons.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0199,actor_field,A067,辺野古土砂搬入反対全国協議会（辺野古土砂全協）,actor_class,citizen_network,citizen_network,freeze_as_is,1,01_actor_registry_initial_v0.csv,Freeze the analytical actor-class vocabulary while preserving actor-specific classification review.,A wrong class changes ecology counts and figure composition.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0200,actor_field,A067,辺野古土砂搬入反対全国協議会（辺野古土砂全協）,legal_status_guess,informal_network,informal_network,freeze_as_is,1,01_actor_registry_initial_v0.csv,Move legal-form surface strings into controlled codes; unresolved codes do not assert法人格.,A wrong normalization could turn a guess into a false legal-status claim.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0201,actor_field,A067,辺野古土砂搬入反対全国協議会（辺野古土砂全協）,origin_type,japan_domestic,japan_domestic,freeze_as_is,1,01_actor_registry_initial_v0.csv,All seven observed origin codes already form a closed controlled set.,A wrong origin changes local/mainland/international layer comparisons.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0202,actor_field,A068,名護市民投票の会,actor_class,citizen_group,citizen_group,freeze_as_is,1,01_actor_registry_initial_v0.csv,Freeze the analytical actor-class vocabulary while preserving actor-specific classification review.,A wrong class changes ecology counts and figure composition.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0203,actor_field,A068,名護市民投票の会,legal_status_guess,informal,informal_association,mechanical_normalize,1,01_actor_registry_initial_v0.csv,Move legal-form surface strings into controlled codes; unresolved codes do not assert法人格.,A wrong normalization could turn a guess into a false legal-status claim.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0204,actor_field,A068,名護市民投票の会,origin_type,okinawa_local,okinawa_local,freeze_as_is,1,01_actor_registry_initial_v0.csv,All seven observed origin codes already form a closed controlled set.,A wrong origin changes local/mainland/international layer comparisons.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0205,actor_field,A069,沖縄ジュゴン環境アセスメント監視団,actor_class,citizen_group,citizen_group,freeze_as_is,1,01_actor_registry_initial_v0.csv,Freeze the analytical actor-class vocabulary while preserving actor-specific classification review.,A wrong class changes ecology counts and figure composition.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0206,actor_field,A069,沖縄ジュゴン環境アセスメント監視団,legal_status_guess,informal,informal_association,mechanical_normalize,1,01_actor_registry_initial_v0.csv,Move legal-form surface strings into controlled codes; unresolved codes do not assert法人格.,A wrong normalization could turn a guess into a false legal-status claim.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0207,actor_field,A069,沖縄ジュゴン環境アセスメント監視団,origin_type,okinawa_local,okinawa_local,freeze_as_is,1,01_actor_registry_initial_v0.csv,All seven observed origin codes already form a closed controlled set.,A wrong origin changes local/mainland/international layer comparisons.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0208,actor_field,A070,Veterans for Peace Okinawa,actor_class,international_advocacy_actor,international_advocacy_actor,freeze_as_is,1,01_actor_registry_initial_v0.csv,Freeze the analytical actor-class vocabulary while preserving actor-specific classification review.,A wrong class changes ecology counts and figure composition.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0209,actor_field,A070,Veterans for Peace Okinawa,legal_status_guess,chapter,organizational_chapter,mechanical_normalize,1,01_actor_registry_initial_v0.csv,Move legal-form surface strings into controlled codes; unresolved codes do not assert法人格.,A wrong normalization could turn a guess into a false legal-status claim.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0210,actor_field,A070,Veterans for Peace Okinawa,origin_type,us_origin,us_origin,freeze_as_is,1,01_actor_registry_initial_v0.csv,All seven observed origin codes already form a closed controlled set.,A wrong origin changes local/mainland/international layer comparisons.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0211,actor_field,A071,沖縄平和市民連絡会,actor_class,citizen_network,citizen_network,freeze_as_is,1,01_actor_registry_initial_v0.csv,Freeze the analytical actor-class vocabulary while preserving actor-specific classification review.,A wrong class changes ecology counts and figure composition.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0212,actor_field,A071,沖縄平和市民連絡会,legal_status_guess,informal,informal_association,mechanical_normalize,1,01_actor_registry_initial_v0.csv,Move legal-form surface strings into controlled codes; unresolved codes do not assert法人格.,A wrong normalization could turn a guess into a false legal-status claim.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
SF0213,actor_field,A071,沖縄平和市民連絡会,origin_type,okinawa_local,okinawa_local,freeze_as_is,1,01_actor_registry_initial_v0.csv,All seven observed origin codes already form a closed controlled set.,A wrong origin changes local/mainland/international layer comparisons.,no,,freeze_candidate,"This is a schema/assignment candidate only; it does not approve actor scope, edges or substantive interpretation."
