edge_id,actor_id,issue_id,issue_label,relation_basis,source_ref,evidence_level,review_status,notes,original_actor_id,human_decision,review_task_id,human_reviewer,review_date,reviewed_fields,scope_status,superseded_by_edge_id,decision_source_report,interpretation_limit,scope_kind,scope_review_status,scope_human_decision,scope_review_task_id,scope_human_reviewer,scope_review_date,scope_reviewed_fields,scope_claim_status,scope_approved_formulation,scope_boundary,scope_decision_source_report,invalidated_source_ref,claim_status,graph_eligibility,review_scope,confirmed_scope,missing_scope,case_id,package_source_keys,approved_formulation
AI166,A069,I004,dugong,Dugong EIA monitoring,S047,E3,needs_second_source,Verify organizational structure.,,,,,,,scope_reviewed_organizational_positioning,,,A069—dugong；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,organizational_positioning,human_checked,accept,HR019-SCOPE-AI166,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,2003–2012 项目型 EIA 监督中的核心物种／调查定位,A069—dugong；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,docs/human_review_return_HR019_edge_scope_batch17_v1.md,,,,,,,,,
AI167,A069,I005,biodiversity,Environmental assessment monitoring,S047,E3,needs_second_source,Verify current status.,,,,,,,scope_reviewed_organizational_positioning,,,A069—biodiversity；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,organizational_positioning,human_checked,accept,HR019-SCOPE-AI167,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,同期环境评估、藻场及沿岸生态监督；不外推 2013 年后连续性,A069—biodiversity；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,docs/human_review_return_HR019_edge_scope_batch17_v1.md,,,,,,,,,
AI168,A069,I003,Henoko,Henoko/Oura Bay EIA focus,S047,E3,needs_second_source,Henoko focus.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI169,A070,I019,peace,Veterans peace advocacy in Okinawa,S048,E3,needs_second_source,Verify chapter status.,,,,,,,scope_reviewed_organizational_positioning,,,A070—peace；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,organizational_positioning,human_checked,accept,HR019-SCOPE-AI169,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,Ryukyu/Okinawa chapter 的退伍军人和平行动定位,A070—peace；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,docs/human_review_return_HR019_edge_scope_batch17_v1.md,,,,,,,,,
AI170,A070,I001,anti_base,Veterans anti-base advocacy,S048,E3,needs_second_source,Verify participation.,,,,,,,scope_reviewed_organizational_positioning,,,A070—anti_base；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,organizational_positioning,human_checked,accept,HR019-SCOPE-AI170,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,分会自身材料支持冲绳反基地立场；不转移美国母体全部行动,A070—anti_base；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,docs/human_review_return_HR019_edge_scope_batch17_v1.md,,,,,,,,,
AI171,A070,I012,international_advocacy,U.S. veterans international peace advocacy,S048,E3,needs_second_source,Verify activities.,,,,,,,scope_reviewed_organizational_positioning,,,A070—international_advocacy；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,organizational_positioning,human_checked,accept,HR019-SCOPE-AI171,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,VFP Ryukyu/Okinawa chapter 持续把冲绳诉求带入跨国退伍军人和平渠道；不转移美国母体全部活动,A070—international_advocacy；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,docs/human_review_return_HR019_edge_scope_batch18_v1.md,,,,,,,,,
AI172,A071,I019,peace,Civic peace liaison activities,,E3,needs_second_source,Verify structure. S031 removed because it belongs to A047; direct A071 sources await source-ID integration.,,,,,,,scope_reviewed_organizational_positioning,,,A071—peace；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,organizational_positioning,human_checked,accept,HR019-SCOPE-AI172,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,正式组织目的和跨期和平／基地行动支持持续定位；先合并 A072、替换错误 S031,A071—peace；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,docs/human_review_return_HR019_edge_scope_batch18_v1.md,,,,,,,,,
AI173,A071,I001,anti_base,Anti-base civic coordination,,E3,needs_second_source,Verify if distinct from A047. S031 removed because it belongs to A047; direct A071 sources await source-ID integration.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI174,A071,I001,anti_base,Base removal civic network,,E3,rejected,Verify if distinct from A071.,A072,reject,HR-025,project_principal_user,2026-07-19,actor_identity;duplicate_crosswalk,retired_duplicate,AI173,docs/human_review_return_HR025_batch05_v1.md,Retired only because A072 is a duplicate actor key; use the retained A071 edge after its separate HR-019 scope decision.,,,,,,,,,,,,,,,,,,,,
AI175,A071,I019,peace,World peace framing,,E3,rejected,Verify structure.,A072,reject,HR-025,project_principal_user,2026-07-19,actor_identity;duplicate_crosswalk,retired_duplicate,AI172,docs/human_review_return_HR025_batch05_v1.md,Retired only because A072 is a duplicate actor key; use the retained A071 edge after its separate HR-019 scope decision.,,,,,,,,,,,,,,,,,,,,
AI176,A074,I009,local_autonomy,Prefectural government base affairs,,E4,needs_second_source,Government context node.,,defer,HR019-SCOPE-AI176,project_principal_user,2026-07-20,issue_relation_support;source_ref;scope_status;interpretation_limit,deactivated_pending_direct_department_evidence,,,A074 沖縄県知事公室基地対策課—local_autonomy；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,remain_unclear,human_checked,accept,HR019-SCOPE-AI176,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,candidate,现有资料只证明基地行政职责；地方自治论证及边野古程序还可能属于另设部门,A074 沖縄県知事公室基地対策課—local_autonomy；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,docs/human_review_return_HR019_edge_scope_batch13_v1.md,S043,candidate,research_lead,relation_existence;interpretation_boundary,"Adjacent organizational, procedural or institutional context may be documented; the exact actor-issue mapping is not confirmed.",Direct evidence attributable to this exact actor unit and issue definition.,,,
AI177,A074,I001,anti_base,Administrative base burden management,S043,E4,ai_seeded,Government role.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI178,A075,I001,anti_base,不建立 A075—anti_base 事实边；沖縄防衛局应在工程实施者、行政程序 actor 或争议对象层编码。,S047,E4,rejected,Government context node. HR-035 batch 01 principal-confirmed factual freeze (HR035-B01-AI178).,,reject,HR035-B01-AI178,project_principal_user,2026-07-20,relation_existence;actor_identity;issue_mapping;source_ref;evidence_level;interpretation_boundary,excluded_claim_rejected,,docs/human_review_return_HR035_batch01_v1.md,争议对象、工程实施者或行政端点不等于反对该工程；可迁入程序／target 层，但不得进入无 polarity／role 的立场网络。,institutional_or_case_role,human_checked,accept,HR019-SCOPE-AI178,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,unsupported,,A075 沖縄防衛局—anti_base；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,docs/human_review_return_HR019_edge_scope_batch13_v1.md,,unsupported,excluded,excluded_wrong_polarity,S047 只确认沖縄防衛局承载普天间替代设施建设环境影响评价等实施／行政角色。,没有证据表明沖縄防衛局持反基地立场。,,,不建立 A075—anti_base 事实边；沖縄防衛局应在工程实施者、行政程序 actor 或争议对象层编码。
AI179,X016,I014,military_family_service,MOSCO spouse club and AWWA member role,S079;S080;S055,E4,human_checked,HR-005 supplemental: MOSCO identity and tax record confirmed.,,,,,,,scope_reviewed_organizational_positioning,,,X016 MOSCO—military_family_service；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,organizational_positioning,human_checked,accept,HR019-SCOPE-AI179,project_principal_user,2026-07-20,scope_kind;scope_status;scope_approved_formulation;scope_boundary,supported_bounded,军属配偶俱乐部的持续服务／慈善功能；AWWA membership 不生成政治或资金推断,X016 MOSCO—military_family_service；按已批时间／案件／事件边界解释；共同出现不生成联盟，风险主张不升级为已证因果。,docs/human_review_return_HR019_edge_scope_batch13_v1.md,,,,,,,,,
AI180,X017,I014,military_family_service,Army Community Group / AWWA member and gift shop lead,S041;S072;S081,E3,needs_second_source,HR-005 supplemental: identity supported by AWWA/community sources; no independent website/EIN found.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI181,A102,I011,legal,National pollution-litigation legal coordination includes airport/base-noise practice,S121,E4,human_checked,HR-010 batch 5: issue tag and source basis human-confirmed; does not imply stable inter-organizational alliance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI182,A102,I020,environment,National pollution-litigation legal coordination includes airport/base-noise practice,S121,E4,human_checked,HR-010 batch 5: issue tag and source basis human-confirmed; does not imply stable inter-organizational alliance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI183,A102,I021,noise,National pollution-litigation legal coordination includes airport/base-noise practice,S121,E4,human_checked,HR-010 batch 5: issue tag and source basis human-confirmed; does not imply stable inter-organizational alliance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI184,A102,I007,life_safety,National pollution-litigation legal coordination includes airport/base-noise practice,S121,E4,human_checked,HR-010 batch 5: issue tag and source basis human-confirmed; does not imply stable inter-organizational alliance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI185,A103,I021,noise,National base-noise plaintiff-group coordination and mutual support,S122;S123,E4,human_checked,HR-010 batch 5: issue tag and source basis human-confirmed; does not imply stable inter-organizational alliance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI186,A103,I007,life_safety,National base-noise plaintiff-group coordination and mutual support,S122;S123,E4,human_checked,HR-010 batch 5: issue tag and source basis human-confirmed; does not imply stable inter-organizational alliance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI187,A103,I011,legal,National base-noise plaintiff-group coordination and mutual support,S122;S123,E4,human_checked,HR-010 batch 5: issue tag and source basis human-confirmed; does not imply stable inter-organizational alliance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI188,A103,I001,anti_base,National base-noise plaintiff-group coordination and mutual support,S122;S123,E4,human_checked,HR-010 batch 5: issue tag and source basis human-confirmed; does not imply stable inter-organizational alliance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI189,A104,I021,noise,Futenma noise-litigation counsel role,S124,E4,human_checked,HR-010 batch 5: issue tag and source basis human-confirmed; does not imply stable inter-organizational alliance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI190,A104,I007,life_safety,Futenma noise-litigation counsel role,S124,E4,human_checked,HR-010 batch 5: issue tag and source basis human-confirmed; does not imply stable inter-organizational alliance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI191,A104,I011,legal,Futenma noise-litigation counsel role,S124,E4,human_checked,HR-010 batch 5: issue tag and source basis human-confirmed; does not imply stable inter-organizational alliance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI192,A104,I001,anti_base,Futenma noise-litigation counsel role,S124,E4,human_checked,HR-010 batch 5: issue tag and source basis human-confirmed; does not imply stable inter-organizational alliance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI193,A105,I022,women,National YWCA women/human-rights/peace mission and 2020 Henoko statement,S125,E4,human_checked,HR-010 batch 5: issue tag and source basis human-confirmed; does not imply stable inter-organizational alliance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI194,A105,I023,human_rights,National YWCA women/human-rights/peace mission and 2020 Henoko statement,S125,E4,human_checked,HR-010 batch 5: issue tag and source basis human-confirmed; does not imply stable inter-organizational alliance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI195,A105,I019,peace,National YWCA women/human-rights/peace mission and 2020 Henoko statement,S125,E4,human_checked,HR-010 batch 5: issue tag and source basis human-confirmed; does not imply stable inter-organizational alliance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
