source_id,source_type,title,year,url,what_it_supports,evidence_level,bias_note,review_status,notes,locator,support_scope,human_decision,review_task_id,human_reviewer,review_date,reviewed_fields,archive_resolution,decision_source_report,relation_or_claim_approved
S163,official_legislative_record,令和3年第4回石垣市議会定例会議事日程,2021,https://www.city.ishigaki.okinawa.jp/material/files/group/33/r3-6-28gijinittei.pdf,2021-06-28修正议案通过的程序事实；删除条款内容须与其他官方资料合用。,E4,"Process/source fact only; do not infer organization continuity, alliance, or later authorization.",human_revised,"Phase-1 module source integration SMC010; module refs=R9:R9S025. Source metadata remains AI-seeded; source inclusion does not approve the supported relation or interpretation. Review prerequisite: approve_new_source_metadata_and_scope. HR source-metadata review: 原第5回修正为第4回。 Source inclusion does not approve actors, edges, alliances, funding, amounts, causality or policy effects.",PDF p.2第19项，议员提出议案第15号，可決,2021-06-28修正议案通过的程序事实；删除条款内容须与其他官方资料合用。,revise,HR-022,project_principal_user,2026-07-20,title;source_type;year_or_period;locator;support_scope;evidence_level;archive_resolution,archived_verified,docs/human_review_return_HR022_metadata_batch28_v1.md,no
S164,local_official,石垣市自治基本条例の見直しについて（令和7年度第1回審議会資料）,2025,https://www.city.ishigaki.okinawa.jp/material/files/group/9/r71zitikihon_siryou1-3.pdf,官方对2021修法内容的2025制度回顾及当年审议程序；不支持删除动机或最终结果。,E4,"Process/source fact only; do not infer organization continuity, alliance, or later authorization.",human_revised,"Phase-1 module source integration SMC011; module refs=R9:R9S018. Source metadata remains AI-seeded; source inclusion does not approve the supported relation or interpretation. Review prerequisite: approve_new_source_metadata_and_scope. HR source-metadata review: 使用父页面正式资料名。 Source inclusion does not approve actors, edges, alliances, funding, amounts, causality or policy effects.",父页面第1回会议资料栏；PDF p.2/资料1印刷p.2,官方对2021修法内容的2025制度回顾及当年审议程序；不支持删除动机或最终结果。,revise,HR-022,project_principal_user,2026-07-20,title;source_type;year_or_period;locator;support_scope;evidence_level;archive_resolution,archived_verified,docs/human_review_return_HR022_metadata_batch28_v1.md,no
S165,local_official,石垣市避難実施要領（案）概要,2022–2025（annual documents）；page updated 2026-02-27,https://www.city.ishigaki.okinawa.jp/soshiki/1/kokuminhogokankei/10812.html,令和4至令和7年度避难实施要领（案）概要/训练材料的公开与版本存在；不证明实际撤离或能力。,E4,需下载各年度PDF比较变化 | 年度链接与页面更新时间 2026-02-27 可复核,human_revised,"Phase-1 module source integration SMC012; module refs=R4:R4S013. Source metadata remains AI-seeded; source inclusion does not approve the supported relation or interpretation. Review prerequisite: approve_new_source_metadata_and_scope. HR source-metadata review: 补“（案）”；版本比较须另建数据与解释门。 Source inclusion does not approve actors, edges, alliances, funding, amounts, causality or policy effects.",网页年度链接；R4 PDF pp.1–2限制语；R5/R6/R7各PDF首页及页数,令和4至令和7年度避难实施要领（案）概要/训练材料的公开与版本存在；不证明实际撤离或能力。,revise,HR-022,project_principal_user,2026-07-20,title;source_type;year_or_period;locator;support_scope;evidence_level;archive_resolution,archived_verified,docs/human_review_return_HR022_metadata_batch28_v1.md,no
S166,official_legislative_record,平成31年 第2回石垣市議会(臨時会)の提出議案とその結果,2019,https://www.city.ishigaki.okinawa.jp/soshiki/gikai/teireikairinnjikai/teisyutugianntokekka/reiwagannnenndo/1310.html,2019-02-01的议案身份和否决结果。,E4,"Process/source fact only; do not infer organization continuity, alliance, or later authorization.",human_revised,"Phase-1 module source integration SMC013; module refs=R9:R9S023. Source metadata remains AI-seeded; source inclusion does not approve the supported relation or interpretation. Review prerequisite: approve_new_source_metadata_and_scope. HR source-metadata review: 原第1回改为平成31年第2回；页面更新2020-03-02。 Source inclusion does not approve actors, edges, alliances, funding, amounts, causality or policy effects.",会期栏；市长提出议案表中平成30年议案第85号修正案及本案,2019-02-01的议案身份和否决结果。,revise,HR-022,project_principal_user,2026-07-20,title;source_type;year_or_period;locator;support_scope;evidence_level;archive_resolution,archived_verified,docs/human_review_return_HR022_metadata_batch29_v1.md,no
S167,official_legislative_record,令和元年 第4回石垣市議会(定例会)の提出議案とその結果,2019,https://www.city.ishigaki.okinawa.jp/soshiki/gikai/teireikairinnjikai/teisyutugianntokekka/reiwagannnenndo/1314.html,本次定例会的议员提出议案程序和表决结果。,E4,"Process/source fact only; do not infer organization continuity, alliance, or later authorization.",human_revised,"Phase-1 module source integration SMC014; module refs=R9:R9S024. Source metadata remains AI-seeded; source inclusion does not approve the supported relation or interpretation. Review prerequisite: approve_new_source_metadata_and_scope. HR source-metadata review: 补会期和页面更新2020-03-02。 Source inclusion does not approve actors, edges, alliances, funding, amounts, causality or policy effects.",2019-06-17–2019-07-01会期；〈議員提出議案〉表，議案第2号，6月17日，否決,本次定例会的议员提出议案程序和表决结果。,revise,HR-022,project_principal_user,2026-07-20,title;source_type;year_or_period;locator;support_scope;evidence_level;archive_resolution,archived_verified,docs/human_review_return_HR022_metadata_batch29_v1.md,no
S168,local_official,新しい島づくり計画（新市建設計画）第５章 新市の施策（後半）,2005（最终五市町村版；2005-08）,https://www.city.miyakojima.lg.jp/gyosei/kihonkeikaku/kensetsu/shisaku2.html,合并时的一般地下水政策、条例遵守、污水处理、水源涵养和居民协作背景；删除部署连接。,E4,这是一般水政策背景；不得自动归因于自卫队部署 | 一般地下水政策可作宫古背景；没有部署连接，删除 environment_deployment,human_revised,"Phase-1 module source integration SMC015; module refs=R4:R4S001. Source metadata remains AI-seeded; source inclusion does not approve the supported relation or interpretation. Review prerequisite: approve_new_source_metadata_and_scope;confirm_year_or_period. HR source-metadata review: 一般水政策不得自动连接自卫队部署。 Source inclusion does not approve actors, edges, alliances, funding, amounts, causality or policy effects.",5-3→(1)→1.かけがえのない地下水の保全；合册PDF pp.45–46附近/印刷页44起,合并时的一般地下水政策、条例遵守、污水处理、水源涵养和居民协作背景；删除部署连接。,revise,HR-022,project_principal_user,2026-07-20,title;source_type;year_or_period;locator;support_scope;evidence_level;archive_resolution,archived_verified,docs/human_review_return_HR022_metadata_batch29_v1.md,no
S169,local_official,宮古島市国民保護計画,2008-03制定；2019-02部分変更,https://www.city.miyakojima.lg.jp/kurashi/bousai/bousaijyouhou/2019-0613-1126-269.html,法定计划的成立、修订、结构和规范内容；不证明现实实施能力或撤离可行性。,E4,法定规划不等于冲突将发生 | 法定国民保护计划情境定位准确,human_revised,"Phase-1 module source integration SMC016; module refs=R4:R4S006. Source metadata remains AI-seeded; source inclusion does not approve the supported relation or interpretation. Review prerequisite: approve_new_source_metadata_and_scope. HR source-metadata review: 制定和修订日期并列。 Source inclusion does not approve actors, edges, alliances, funding, amounts, causality or policy effects.",网页说明；本编PDF p.1；目录pp.5–8,法定计划的成立、修订、结构和规范内容；不证明现实实施能力或撤离可行性。,revise,HR-022,project_principal_user,2026-07-20,title;source_type;year_or_period;locator;support_scope;evidence_level;archive_resolution,archived_verified,docs/human_review_return_HR022_metadata_batch29_v1.md,no
S170,local_official,沖縄県国民保護共同訓練に係る住民意見交換会 ご意見と回答,2025-10–2026-02,https://www.city.miyakojima.lg.jp/soshiki/shityo/soumubu/bousaikikikannri/oshirase/2026-0513-1044-269.html,住民提出的不同问题、国家/县/市回答，以及训练明确采用的前提、估算和限制；两种话语位置分开。,E4,应人工编码居民疑问与政府回答的不同立场 | 原摘录“空港や港湾などのインフラ”在页面及两份附件中未找到；原“基础设施仍可用”释义也不受该问答支持,human_revised,"Phase-1 module source integration SMC017; module refs=R4:R4S009. Source metadata remains AI-seeded; source inclusion does not approve the supported relation or interpretation. Review prerequisite: approve_new_source_metadata_and_scope. HR source-metadata review: 撤销“原文未找到”旧限制；训练估算不等于现实能力。 Source inclusion does not approve actors, edges, alliances, funding, amounts, causality or policy effects.",网页实施日和回答时点；国回答；县回答Q&A；市回答Q&A,住民提出的不同问题、国家/县/市回答，以及训练明确采用的前提、估算和限制；两种话语位置分开。,revise,HR-022,project_principal_user,2026-07-20,title;source_type;year_or_period;locator;support_scope;evidence_level;archive_resolution,archived_verified,docs/human_review_return_HR022_metadata_batch29_v1.md,no
S171,local_official,その他の選挙（県民投票・市民投票）,n.d.；accessed 2026,https://www.city.nago.okinawa.jp/kurashi/2018071901216,官方索引身份、三次投票题名、日期和附件链接；具体数字引用附件。,E4,"Process/source fact only; do not infer organization continuity, alliance, or later authorization.",human_revised,"Phase-1 module source integration SMC019; module refs=R9:R9S003. Source metadata remains AI-seeded; source inclusion does not approve the supported relation or interpretation. Review prerequisite: approve_new_source_metadata_and_scope. HR source-metadata review: 2026是访问年。 Source inclusion does not approve actors, edges, alliances, funding, amounts, causality or policy effects.",县民投票两项链接；市民投票一项链接,官方索引身份、三次投票题名、日期和附件链接；具体数字引用附件。,revise,HR-022,project_principal_user,2026-07-20,title;source_type;year_or_period;locator;support_scope;evidence_level;archive_resolution,archived_verified,docs/human_review_return_HR022_metadata_batch29_v1.md,no
S172,local_official,名護市における米軍のヘリポート基地建設の是非を問う市民投票結果（1997年12月21日執行）,1997,https://www.city.nago.okinawa.jp/kurashi/2018071901216/file_contents/19971221simintouhyou.xls,官方投票题目、执行日、总体投票数据和四个回答选项；总体数字以第一张表为准。,E4,核心总计一致；不引用有90票差异的当日投票小计。,human_revised,"Phase-1 module source integration SMC020; module refs=R9:R9S022. Source metadata remains AI-seeded; source inclusion does not approve the supported relation or interpretation. Review prerequisite: approve_new_source_metadata_and_scope. HR source-metadata review: 排除90票不一致格，不擅自修正。 Source inclusion does not approve actors, edges, alliances, funding, amounts, causality or policy effects.","市民投票!C1:O15为题名/日期/核心总计/四选项；市民投票投票状況!A3:G24为投票区分布；排除第13区不一致格及23,934小计",官方投票题目、执行日、总体投票数据和四个回答选项；总体数字以第一张表为准。,revise,HR-022,project_principal_user,2026-07-20,title;source_type;year_or_period;locator;support_scope;evidence_level;archive_resolution,archived_verified,docs/human_review_return_HR022_metadata_batch29_v1.md,no
S173,official_project_report,令和元年度沖縄振興特別推進交付金事業（市町村分）検証シート【公表用】（沖縄市）,FY2019；file created 2020-08,https://www.city.okinawa.okinawa.jp/documents/1858/1kanryou.pdf,文件明示的项目、实施方法、评价、资金流标签、点名recipient和金额；关系判断仍由HR-018控制。,E4,archive and add to source log before main-table merge | source metadata inferred from crosswalk; no archive performed,human_revised,"Phase-1 module source integration SMC021; module refs=R10:R10S05. Source metadata remains AI-seeded; source inclusion does not approve the supported relation or interpretation. Review prerequisite: approve_new_source_metadata_and_scope;confirm_R10_inferred_type_year_and_support_scope. HR source-metadata review: 清除no archive performed；公共设施运营委托不是运动资金。 Source inclusion does not approve actors, edges, alliances, funding, amounts, causality or policy effects.",PDF pp.9–10（国际交流事业/KIP）,文件明示的项目、实施方法、评价、资金流标签、点名recipient和金额；关系判断仍由HR-018控制。,revise,HR-022,project_principal_user,2026-07-20,title;source_type;year_or_period;locator;support_scope;evidence_level;archive_resolution,archived_verified,docs/human_review_return_HR022_metadata_batch29_v1.md,no
